step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
503,CASH_IN,71771.09,C5417380225,549856.66,621627.75,C5912471226,2307425.07,2235653.98,0,0
594,CASH_OUT,778993.2,C8135755354,0.0,0.0,C4241192719,1672017.56,2451010.76,0,0
163,CASH_OUT,67590.97,C9898393509,0.0,0.0,C5857277803,1938154.31,2005745.28,0,0
435,CASH_IN,441951.32,C8595179006,315689.35,757640.67,C5558330562,609648.95,167697.63,0,0
541,CASH_IN,190314.88,C3185370568,2070170.69,2260485.57,C7719231121,2091171.59,1900856.71,0,0
224,PAYMENT,46469.69,C8923252739,119192.12,72722.43,M8005430844,0.0,0.0,0,0
302,PAYMENT,186.24,C0730839806,34399.34,34213.1,M3417298610,0.0,0.0,0,0
524,PAYMENT,1018.46,C0875027077,48945.67,47927.21,M7135152539,0.0,0.0,0,0
241,CASH_OUT,116118.47,C1763397294,116118.47,0.0,C0884728325,1246539.17,1362657.64,1,0
522,PAYMENT,3332.48,C5189744672,68897.84,65565.36,M0646427798,0.0,0.0,0,0
285,CASH_OUT,246117.45,C0159684992,218630.79,30242.18,C1130278746,2183700.59,2429818.04,0,0
176,PAYMENT,6430.46,C2431964732,130109.01,123678.55,M6506642932,0.0,0.0,0,0
523,PAYMENT,3322.23,C9543797548,78036.21,74713.98,M9880127000,0.0,0.0,0,0
221,TRANSFER,234795.34,C6853698459,0.0,0.0,C7990013189,1216570.93,1451366.27,0,0
139,CASH_OUT,259208.34,C1824197678,244482.04,0.0,C6077818586,1373787.13,1632995.47,0,0
53,CASH_IN,487531.65,C2182603678,1061549.56,1549081.21,C8296944872,2663256.93,2175725.28,0,0
390,CASH_IN,32223.14,C3359430834,1010985.22,1043208.36,C5935832091,487586.15,455363.01,0,0
19,CASH_OUT,15095.83,C3420449634,0.0,0.0,C0283956291,2578181.48,2593277.31,0,0
32,TRANSFER,208188.42,C3136233576,208188.42,0.0,C1362036616,0.0,0.0,1,0
263,CASH_IN,380332.72,C8709374538,725712.0,1106044.72,C1800052580,1485742.62,1105409.9,0,0
392,PAYMENT,8111.79,C9202858413,111327.83,103216.04,M2933951427,0.0,0.0,0,0
256,CASH_IN,378921.17,C2389369037,1660839.58,2039760.75,C4044811159,2979274.58,2600353.41,0,0
459,PAYMENT,783.15,C9318496236,56360.78,55577.63,M2600070415,0.0,0.0,0,0
88,CASH_OUT,144509.57,C4739164097,0.0,0.0,C2974224032,1082868.63,1227378.2,0,0
90,PAYMENT,54773.36,C0974112224,65073.75,10300.39,M8806953423,0.0,0.0,0,0
669,PAYMENT,25909.39,C1213640214,199508.63,173599.24,M9140457304,0.0,0.0,0,0
319,CASH_OUT,23385.09,C2719477637,0.0,0.0,C1295627421,773586.89,796971.98,0,0
350,CASH_OUT,32208.63,C1743300789,122766.4,90557.77,C6097371411,2945116.39,2977325.02,0,0
12,TRANSFER,177510.02,C1983030630,199459.46,0.0,C0777239067,4817548.89,4995058.91,0,0
186,TRANSFER,2382748.49,C3261769028,2382748.49,0.0,C4507293154,0.0,0.0,1,0
351,CASH_OUT,20217.47,C2203578738,269633.48,105682.97,C6449417728,2157637.05,2177854.52,0,0
365,PAYMENT,2350.81,C9779916760,171206.6,168855.79,M0104399592,0.0,0.0,0,0
732,PAYMENT,175.04,C1168059410,81048.14,80873.1,M1887002153,0.0,0.0,0,0
103,CASH_OUT,65686.92,C6278312854,421902.5,144524.69,C0967265129,2826636.04,2892322.96,0,0
425,TRANSFER,823550.07,C1017124136,823550.07,0.0,C9475459050,0.0,0.0,1,0
326,PAYMENT,5784.44,C0063618448,115712.08,109927.64,M5631080583,0.0,0.0,0,0
154,PAYMENT,3422.0,C3896700745,69403.86,65981.86,M6726137906,0.0,0.0,0,0
547,PAYMENT,1773.81,C2065507023,163319.41,161545.6,M7970728900,0.0,0.0,0,0
516,TRANSFER,2240957.27,C5901131184,2240957.27,0.0,C3494490475,0.0,0.0,1,0
186,TRANSFER,627654.72,C2364825121,0.0,0.0,C7358807961,5331400.81,5959055.53,0,0
493,PAYMENT,3045.75,C3674713786,68449.69,65403.94,M7302694875,0.0,0.0,0,0
474,PAYMENT,72990.19,C5004035422,156284.61,83294.42,M6512426382,0.0,0.0,0,0
370,CASH_OUT,846125.4,C9715925725,281536.16,198628.34,C3247321565,1076249.54,1922374.94,0,0
450,TRANSFER,1266464.37,C8050152017,1266464.37,0.0,C5393830121,0.0,0.0,1,0
122,TRANSFER,2633151.03,C8695525690,2633151.03,0.0,C1070932975,0.0,0.0,1,0
727,CASH_IN,30626.08,C7991667929,1788521.88,1819147.96,C6197963491,2066343.48,2035717.4,0,0
653,CASH_OUT,25441.84,C6179424676,25441.84,0.0,C5622958645,0.0,25441.84,1,0
124,CASH_IN,216448.0,C5120841598,1262056.42,1478504.42,C8339189868,1788497.95,1572049.95,0,0
31,CASH_OUT,160399.42,C0058123506,0.0,0.0,C0983482227,2958848.55,3119247.97,0,0
366,TRANSFER,29798.57,C5022686455,29798.57,0.0,C1992116016,0.0,0.0,1,0
114,CASH_OUT,181315.25,C1546662150,0.0,0.0,C9542683006,1980620.76,2161936.01,0,0
551,PAYMENT,3208.61,C0611641602,12706.39,9497.78,M7925898380,0.0,0.0,0,0
246,PAYMENT,8124.13,C7740192694,96945.85,88821.72,M2183675515,0.0,0.0,0,0
724,CASH_OUT,55967.56,C3594515592,0.0,0.0,C3864220141,1806213.93,1862181.49,0,0
15,CASH_IN,296721.9,C3987771792,1263114.8,1559836.7,C2946977962,1125903.34,829181.44,0,0
737,PAYMENT,26725.71,C5667287118,20183.01,0.0,M8887454052,0.0,0.0,0,0
154,PAYMENT,1710.08,C3156084804,9618.57,7908.49,M7953633752,0.0,0.0,0,0
633,CASH_IN,583556.27,C7993988522,3247638.08,3831194.35,C9550451152,1413988.04,830431.77,0,0
519,PAYMENT,3967.05,C9992619048,172641.48,168674.43,M4001040147,0.0,0.0,0,0
262,CASH_OUT,684795.73,C3240132306,0.0,0.0,C1533147596,2449037.1,3133832.83,0,0
584,PAYMENT,17056.76,C6064226068,1589.94,0.0,M0789040336,0.0,0.0,0,0
208,CASH_IN,396336.69,C2797213793,269388.59,665725.28,C1656041362,1786488.37,1390151.68,0,0
489,CASH_OUT,65836.94,C7807269848,478339.72,153512.22,C8086649705,771827.89,837664.83,0,0
23,TRANSFER,804113.7,C7940592963,804113.7,0.0,C6408357073,0.0,0.0,1,0
405,CASH_IN,93018.32,C8638417536,782948.51,875966.83,C1506425332,3160300.17,3067281.85,0,0
219,CASH_OUT,103170.05,C0512680129,103170.05,0.0,C0143056160,0.0,103170.05,1,0
541,TRANSFER,50115.57,C0437734366,0.0,0.0,C3931107053,7085601.59,7135717.16,0,0
519,CASH_IN,25694.93,C5134089448,1803086.2,1828781.13,C4271267970,30392.59,4697.66,0,0
628,CASH_OUT,421829.08,C5945829196,276543.71,0.0,C4333007246,516981.81,938810.89,0,0
695,CASH_OUT,1456124.56,C6351511552,1456124.56,0.0,C0497094503,0.0,1456124.56,1,0
581,TRANSFER,931313.15,C3622723318,931313.15,0.0,C6851239261,0.0,0.0,1,0
266,PAYMENT,269.31,C2577009157,2117.07,1847.76,M5683598569,0.0,0.0,0,0
589,CASH_IN,470708.04,C3257856507,1915998.69,2386706.73,C9753883156,3115463.78,2644755.74,0,0
342,CASH_OUT,13965.98,C3243178426,0.0,0.0,C5001976602,271838.74,285804.72,0,0
587,CASH_IN,278587.92,C2812120277,2471415.35,2750003.27,C6982573543,124089.46,0.0,0,0
21,CASH_IN,242629.63,C6905938843,1668079.83,1910709.46,C6172104132,1576654.29,1334024.66,0,0
343,CASH_OUT,153276.64,C5003667115,0.0,0.0,C8953669157,360591.17,513867.81,0,0
510,CASH_OUT,1160247.35,C0359679685,167431.7,0.0,C8436341339,537773.56,1698020.91,0,0
334,CASH_OUT,10968.13,C2752407331,489673.06,478704.93,C5347050001,0.0,10968.13,0,0
412,CASH_OUT,189701.14,C7576192830,64603.73,10461.33,C9882655378,2998425.03,3188126.17,0,0
537,TRANSFER,52788.89,C7535902436,0.0,0.0,C1364763499,5672992.67,5725781.56,0,0
240,CASH_OUT,79227.46,C6884160837,79227.46,0.0,C7497804984,2776680.32,2855907.78,1,0
59,PAYMENT,954.64,C2165594338,33839.45,32884.81,M6725510767,0.0,0.0,0,0
484,PAYMENT,10195.44,C1165856887,99390.04,89194.6,M1667111561,0.0,0.0,0,0
642,PAYMENT,15063.06,C9132497749,161323.94,146260.88,M8602731948,0.0,0.0,0,0
327,CASH_OUT,1142883.33,C2484004691,156184.9,0.0,C5523001312,2852924.46,3995807.79,0,0
228,CASH_OUT,136819.16,C7144683522,0.0,0.0,C6390803863,1579726.12,1716545.28,0,0
71,TRANSFER,838465.85,C0760478201,838465.85,0.0,C3430324074,0.0,0.0,1,0
240,CASH_IN,567055.85,C3355017989,2892387.07,3459442.92,C8811459388,663031.89,95976.04,0,0
305,CASH_OUT,35685.46,C0425658368,22306.99,0.0,C2659332521,949202.51,984887.97,0,0
700,PAYMENT,4381.7,C3046960876,153877.48,149495.78,M2454671505,0.0,0.0,0,0
49,CASH_OUT,121208.62,C3448005172,121208.62,0.0,C5065020064,2005886.12,2127094.74,1,0
594,CASH_IN,22462.75,C8760401345,2669166.69,2691629.44,C4372876268,619967.42,597504.67,0,0
735,CASH_OUT,158397.96,C2227323579,18757.73,14822.54,C0197983461,0.0,158397.96,0,0
231,PAYMENT,3038.41,C5819100283,84870.41,81832.0,M1422575276,0.0,0.0,0,0
224,TRANSFER,108371.39,C3311714408,108371.39,0.0,C9662874796,0.0,0.0,1,0
153,CASH_OUT,111456.06,C2451130758,30616.84,0.0,C4784258982,1852333.22,1963789.28,0,0
328,PAYMENT,7825.27,C6412711004,114489.05,106663.78,M4592708331,0.0,0.0,0,0
379,TRANSFER,6053442.19,C7582853250,6053442.19,0.0,C7231431873,0.0,0.0,1,0
449,CASH_IN,452957.43,C0695669032,2702088.06,3155045.49,C7497099039,1906495.21,1453537.78,0,0
619,PAYMENT,1478.51,C4234258724,136056.58,134578.07,M7436168748,0.0,0.0,0,0
577,PAYMENT,691.79,C6728734040,47034.5,46342.71,M9805102278,0.0,0.0,0,0
574,PAYMENT,7478.01,C5046468098,152685.31,145207.3,M0316867191,0.0,0.0,0,0
445,CASH_IN,333692.19,C5665410436,2817313.8,3151005.99,C9599165950,703395.84,369703.65,0,0
161,CASH_IN,92459.36,C4275701165,1083852.96,1176312.32,C6994609037,600273.58,507814.22,0,0
428,CASH_OUT,627186.52,C2444167449,313200.02,0.0,C6147259222,0.0,627186.52,0,0
674,PAYMENT,5906.56,C0936956068,16761.09,10854.53,M2092546837,0.0,0.0,0,0
417,CASH_OUT,238004.58,C7419376997,352504.14,114499.56,C6580391346,1741122.31,1979126.89,0,0
194,CASH_IN,163603.04,C8044447188,3409518.89,3573121.93,C2037868286,450251.17,286648.13,0,0
183,CASH_OUT,129843.12,C6642964897,348004.5,218161.38,C8571370917,2280343.47,2410186.59,0,0
458,PAYMENT,4419.49,C5705472104,183833.86,179414.37,M4160362549,0.0,0.0,0,0
131,TRANSFER,2040522.35,C0383479861,0.0,0.0,C1169083372,2851885.2,4892407.55,0,0
122,CASH_IN,180684.51,C4959248197,850988.51,1031673.02,C8825031555,3236564.96,3055880.45,0,0
75,CASH_OUT,116061.4,C0592350981,259296.64,143235.24,C8716624817,2806557.04,2922618.44,0,0
614,PAYMENT,2289.32,C3468564734,52287.44,49998.12,M7027844574,0.0,0.0,0,0
112,PAYMENT,952.13,C6619560184,85675.76,84723.63,M6380482340,0.0,0.0,0,0
59,TRANSFER,391089.77,C3837846143,189818.1,0.0,C9752811811,4714686.07,5105775.84,0,0
140,CASH_OUT,22145.0,C6079464595,341417.93,319272.93,C5703866619,0.0,22145.0,0,0
225,PAYMENT,18512.76,C6908859376,166674.88,148162.12,M8759561394,0.0,0.0,0,0
14,CASH_IN,98861.81,C2342851638,2442538.52,2541400.33,C2177414613,3473111.72,3374249.91,0,0
520,CASH_IN,279685.0,C8011617167,1024912.47,1304597.47,C0749151407,339815.49,60130.49,0,0
343,PAYMENT,2135.94,C8889655286,96096.92,93960.98,M8297855007,0.0,0.0,0,0
171,CASH_IN,316643.63,C0638180774,497872.39,814516.02,C3671055975,2259449.04,1942805.41,0,0
637,PAYMENT,9676.6,C4366215670,112783.11,103106.51,M0014270814,0.0,0.0,0,0
728,DEBIT,2704.38,C3718455037,9853.72,7149.34,M5244338307,0.0,0.0,0,0
682,CASH_OUT,323799.88,C7588795143,79731.17,0.0,C8229651865,1480746.29,1804546.17,0,0
348,TRANSFER,923417.44,C9632980612,0.0,0.0,C5458172043,3440522.61,4363940.05,0,0
63,PAYMENT,7284.93,C3143724847,51872.9,44587.97,M6929958770,0.0,0.0,0,0
108,CASH_OUT,202425.68,C2895991135,202425.68,0.0,C7113293801,0.0,202425.68,1,0
304,PAYMENT,18525.95,C5023252696,117053.81,98527.86,M3730761606,0.0,0.0,0,0
551,CASH_IN,44883.64,C9111547216,2417106.03,2461989.67,C3596940740,1095119.68,1050236.04,0,0
69,CASH_IN,589326.15,C0178197274,854819.17,1444145.32,C6780269673,2797504.92,2208178.77,0,0
47,PAYMENT,14357.95,C1627582226,137268.52,122910.57,M8614534783,0.0,0.0,0,0
528,CASH_OUT,289547.75,C2002679548,0.0,0.0,C1692502741,362156.86,651704.61,0,0
252,TRANSFER,2068900.94,C3882057813,0.0,0.0,C7202780426,7700741.28,9769642.22,0,0
332,CASH_OUT,962174.65,C0915364349,338761.55,0.0,C2789927453,2798530.15,3760704.8,0,0
487,TRANSFER,190533.46,C1025861743,190533.46,0.0,C7261356928,0.0,0.0,1,0
488,CASH_OUT,541718.24,C7158381976,541718.24,0.0,C6931916299,0.0,541718.24,1,0
354,TRANSFER,2752948.49,C6844220399,0.0,0.0,C5709890965,3985852.59,6738801.08,0,0
698,TRANSFER,167526.65,C1756155598,167526.65,0.0,C6440528799,0.0,0.0,1,0
300,PAYMENT,18561.72,C9245950382,30205.12,11643.4,M7137823149,0.0,0.0,0,0
407,CASH_OUT,1697364.58,C6555148085,0.0,0.0,C3191850782,403744.92,2101109.5,0,0
715,CASH_IN,21687.11,C0865587672,3412565.44,3434252.55,C2565942186,1507797.19,1486110.08,0,0
593,TRANSFER,1702593.43,C7675098341,0.0,0.0,C9426985182,4195902.83,5898496.26,0,0
673,PAYMENT,44103.76,C4923070296,160957.92,116854.16,M7864137261,0.0,0.0,0,0
284,CASH_OUT,40583.95,C4971202694,288375.6,247791.65,C0523203388,1190413.6,1230997.55,0,0
323,TRANSFER,96504.27,C4369438085,96504.27,0.0,C0267169671,0.0,0.0,1,0
652,CASH_IN,81992.95,C9555845658,2373391.98,2455384.93,C2934098206,548523.12,466530.17,0,0
498,PAYMENT,2090.05,C8686982117,90024.24,87934.19,M7403037561,0.0,0.0,0,0
106,PAYMENT,8856.65,C4930496690,135273.63,126416.98,M5801943130,0.0,0.0,0,0
170,CASH_OUT,23959.36,C2251293729,0.0,0.0,C0173123700,2064511.1,2088470.46,0,0
177,CASH_OUT,85889.8,C1613132778,85889.8,0.0,C2008928513,0.0,85889.8,1,0
201,CASH_IN,314030.31,C5885800817,2757675.89,3071706.2,C6037988985,1778146.48,1464116.17,0,0
160,PAYMENT,17156.3,C9128046285,79514.24,62357.94,M0293552530,0.0,0.0,0,0
305,CASH_OUT,19413.24,C3616002141,367737.89,348324.65,C8681314105,2445178.34,2464591.58,0,0
607,CASH_OUT,723352.35,C7303190389,0.0,0.0,C3533680741,915355.44,1638707.79,0,0
78,CASH_IN,73560.97,C3950985715,1536000.08,1609561.05,C0777611780,1751911.5,1678350.53,0,0
119,PAYMENT,76496.62,C4845295540,48018.02,0.0,M7716470728,0.0,0.0,0,0
266,PAYMENT,15815.42,C7845027031,112243.47,96428.05,M6620313373,0.0,0.0,0,0
261,TRANSFER,4283768.84,C0715124837,4283768.84,0.0,C0264560687,0.0,0.0,1,0
215,TRANSFER,205093.19,C1228238165,0.0,0.0,C5897689726,4051399.5,4256492.69,0,0
597,TRANSFER,631808.85,C8254298501,0.0,0.0,C2059541819,2854799.43,3486608.28,0,0
170,CASH_OUT,19738.71,C6343855861,346014.4,326275.69,C4899969964,363434.28,383172.99,0,0
394,CASH_OUT,186053.59,C4924621032,186053.59,0.0,C1268507105,208177.57,394231.16,1,0
318,PAYMENT,5824.97,C0471854932,21437.3,15612.33,M8894681346,0.0,0.0,0,0
146,TRANSFER,374672.73,C8582174812,374672.73,0.0,C9808018131,0.0,0.0,1,0
443,CASH_OUT,42210.1,C4435337231,0.0,0.0,C4273447784,0.0,42210.1,0,0
209,PAYMENT,4339.03,C7399795712,122866.23,118527.2,M1944653350,0.0,0.0,0,0
145,CASH_OUT,630676.05,C1509276765,630676.05,0.0,C7839979156,0.0,630676.05,1,0
220,CASH_OUT,103654.26,C8207861104,0.0,0.0,C7654342278,857766.6,961420.86,0,0
627,CASH_OUT,227538.29,C4047824645,227538.29,0.0,C3869733067,0.0,227538.29,1,0
53,CASH_OUT,135452.98,C8146486626,135452.98,0.0,C8078473183,0.0,135452.98,1,0
560,CASH_OUT,412397.45,C2030719867,412397.45,0.0,C7856463196,0.0,412397.45,1,0
732,PAYMENT,443.6,C8078160709,138989.68,138546.08,M1839049254,0.0,0.0,0,0
295,PAYMENT,1652.35,C7688233440,171962.86,170310.51,M6382399511,0.0,0.0,0,0
370,CASH_OUT,701965.33,C9425504609,449241.82,0.0,C8802797565,225514.3,927479.63,0,0
429,CASH_IN,14148.79,C5431676898,173488.42,187637.21,C3478637675,1215230.16,1201081.37,0,0
288,CASH_OUT,37878.35,C1459197647,0.0,0.0,C2952885144,1324309.48,1362187.83,0,0
146,PAYMENT,18741.69,C7528197319,161210.17,142468.48,M8063920655,0.0,0.0,0,0
726,PAYMENT,5335.59,C3981967529,41841.03,36505.44,M1742239766,0.0,0.0,0,0
312,CASH_OUT,58754.71,C7770189192,0.0,0.0,C7136037030,1592069.96,1650824.67,0,0
66,CASH_OUT,90615.37,C8933182528,247782.4,157167.03,C7081342991,2049631.07,2140246.44,0,0
241,PAYMENT,4634.73,C0475173729,194172.11,189537.38,M3750041615,0.0,0.0,0,0
299,CASH_OUT,44772.56,C3485475952,299726.68,254954.12,C5566139870,1194016.0,1238788.56,0,0
312,CASH_IN,57484.13,C6834564416,1661882.73,1719366.86,C4740523219,1774661.75,1717177.62,0,0
699,CASH_OUT,43691.65,C4891838913,0.0,0.0,C2620711621,2209647.5,2253339.15,0,0
231,PAYMENT,526.96,C9367729501,85358.9,84831.94,M1550347606,0.0,0.0,0,0
462,CASH_OUT,485031.79,C3888347155,485031.79,0.0,C9000555234,0.0,485031.79,1,0
42,PAYMENT,1832.9,C1148832951,167290.94,165458.04,M8908188317,0.0,0.0,0,0
610,PAYMENT,4432.57,C9841992115,151862.34,147429.77,M3080176954,0.0,0.0,0,0
496,PAYMENT,1420.08,C2225749440,29648.44,28228.36,M1950450760,0.0,0.0,0,0
155,CASH_OUT,281077.56,C5864250806,474302.06,193224.5,C3059506463,1001044.42,1282121.98,0,0
13,CASH_IN,570626.36,C9696810697,1712935.91,2283562.27,C1361424784,2459496.35,1888869.99,0,0
239,CASH_IN,166689.7,C6717859848,3492980.88,3659670.58,C9049726229,1586743.59,1420053.89,0,0
42,CASH_IN,121684.87,C3606728461,863031.85,984716.72,C6001928504,934288.29,812603.42,0,0
660,TRANSFER,587877.94,C9706928966,587877.94,0.0,C5445487352,0.0,0.0,1,0
136,CASH_OUT,143927.96,C2378124372,143927.96,0.0,C4536754999,2425623.63,2569551.59,1,0
614,CASH_OUT,45338.27,C3818290265,255392.88,210054.61,C6871010764,1797187.32,1842525.59,0,0
439,TRANSFER,290306.92,C7981271024,290306.92,0.0,C1135579061,0.0,0.0,1,0
661,CASH_OUT,23760.39,C3517434229,23760.39,0.0,C2472688040,2561418.99,2585179.38,1,0
450,TRANSFER,30761.18,C7857668954,30761.18,0.0,C6796979781,0.0,0.0,1,0
342,CASH_OUT,295452.81,C7084725514,0.0,0.0,C6188943772,757607.88,1053060.69,0,0
402,CASH_OUT,165647.92,C3184555478,165647.92,0.0,C9430492876,428162.56,593810.48,1,0
40,CASH_IN,186659.56,C4077242419,1035456.21,1222115.77,C7851387726,1124689.91,938030.35,0,0
694,CASH_OUT,48578.99,C9472686522,48578.99,0.0,C5401415321,0.0,48578.99,1,0
597,TRANSFER,394569.23,C9586311385,394569.23,0.0,C0943836956,0.0,0.0,1,0
266,CASH_OUT,37503.29,C4252390704,0.0,0.0,C7850534039,0.0,37503.29,0,0
726,PAYMENT,53238.16,C2637066567,95370.81,42132.65,M9539551464,0.0,0.0,0,0
570,CASH_OUT,495931.38,C4525779530,0.0,0.0,C6107467365,1538205.56,2034136.94,0,0
152,CASH_OUT,65837.1,C4752379934,65837.1,0.0,C5010727371,0.0,65837.1,1,0
245,CASH_OUT,1073912.5,C9697715380,0.0,0.0,C2911534928,2051901.22,3125813.72,0,0
111,TRANSFER,606752.01,C6107615726,0.0,0.0,C2342363611,4912317.25,5519069.26,0,0
639,CASH_OUT,111703.17,C4616960601,8673.91,0.0,C1467219693,2171896.24,2283599.41,0,0
456,CASH_OUT,179346.81,C3794918921,435639.66,256292.85,C6014308281,2264667.5,2444014.31,0,0
387,CASH_IN,170811.06,C5698019350,1431070.5,1601881.56,C7781255048,2870016.43,2699205.37,0,0
473,PAYMENT,20751.84,C1075119000,34351.0,13599.16,M6772040148,0.0,0.0,0,0
733,CASH_OUT,159908.52,C7802251993,444406.66,284498.14,C5323186906,1200510.68,1360419.2,0,0
111,CASH_OUT,12374.52,C1462150734,12374.52,0.0,C2215162556,2266682.66,2279057.18,1,0
561,PAYMENT,9137.0,C1604034331,159319.53,150182.53,M4006984410,0.0,0.0,0,0
236,PAYMENT,3399.38,C9373517076,44521.3,41121.92,M0407538661,0.0,0.0,0,0
373,TRANSFER,136373.25,C3989367299,136373.25,0.0,C1746520588,0.0,0.0,1,0
244,TRANSFER,141402.69,C5456450818,141402.69,0.0,C7902049778,0.0,0.0,1,0
11,CASH_OUT,406637.44,C6464323781,84977.91,0.0,C0178419211,1364075.04,1770712.48,0,0
327,TRANSFER,370483.68,C5808969526,370483.68,0.0,C6122517196,0.0,0.0,1,0
255,CASH_IN,495936.32,C8616474990,708067.65,1204003.97,C4151649864,2339681.39,1843745.07,0,0
17,CASH_OUT,271525.81,C8633984310,0.0,0.0,C4187504685,355963.37,627489.18,0,0
345,CASH_OUT,66902.19,C1581527562,0.0,0.0,C1310241085,1879972.88,1946875.07,0,0
406,PAYMENT,6929.61,C1585491416,46740.93,39811.32,M9788514763,0.0,0.0,0,0
164,PAYMENT,2516.87,C3920350176,197908.53,195391.66,M2839722552,0.0,0.0,0,0
537,TRANSFER,318397.97,C1612110583,318397.97,0.0,C7520704079,0.0,0.0,1,0
243,PAYMENT,23260.15,C2577575335,152755.72,129495.57,M1040130253,0.0,0.0,0,0
478,CASH_OUT,268589.23,C6362379875,324487.49,55898.26,C5860779990,0.0,268589.23,0,0
468,TRANSFER,518965.22,C5192429410,518965.22,0.0,C9270862829,0.0,0.0,1,0
50,PAYMENT,18109.27,C8199705907,108906.44,90797.17,M0847836447,0.0,0.0,0,0
172,PAYMENT,2362.01,C4658844248,138199.42,135837.41,M4775981294,0.0,0.0,0,0
75,CASH_IN,26916.09,C8818068673,407267.66,434183.75,C2227217527,112938.46,86022.37,0,0
165,PAYMENT,9538.31,C2579344896,16832.39,7294.08,M7875868164,0.0,0.0,0,0
367,TRANSFER,476088.64,C0649876190,476088.64,0.0,C4339252974,0.0,0.0,1,0
66,CASH_OUT,49211.09,C3067953826,102869.54,53658.45,C1745479513,647735.19,696946.28,0,0
377,PAYMENT,1811.11,C9260107407,32643.53,30832.42,M6815523046,0.0,0.0,0,0
233,TRANSFER,1777389.86,C2826131500,1777389.86,0.0,C5534474821,0.0,0.0,1,0
275,CASH_OUT,149713.24,C5965549949,302946.93,153233.69,C0524387196,1290879.01,1440592.25,0,0
263,CASH_OUT,1841362.15,C0679961276,211174.93,58831.44,C0491210627,1021387.79,2862749.94,0,0
302,CASH_OUT,239486.8,C5069837838,0.0,0.0,C6568337991,652084.96,891571.76,0,0
679,CASH_IN,124298.55,C1328569191,2459532.61,2583831.16,C8197158432,3443459.58,3319161.03,0,0
300,CASH_IN,265671.31,C7397545728,2579093.67,2844764.98,C2736779842,2332912.68,2067241.37,0,0
79,CASH_OUT,78973.02,C0465555362,447454.64,368481.62,C6301942167,2012523.18,2091496.2,0,0
132,CASH_OUT,93937.05,C1493229536,0.0,0.0,C5742056243,2774623.91,2868560.96,0,0
658,CASH_OUT,79992.39,C0140068255,0.0,0.0,C9091111467,480236.17,560228.56,0,0
683,PAYMENT,707.54,C5126508263,154513.87,153806.33,M7950547264,0.0,0.0,0,0
497,CASH_OUT,13666.65,C4193221642,0.0,0.0,C6182058733,920480.72,934147.37,0,0
595,CASH_OUT,26981.48,C9914816349,26981.48,0.0,C6395032680,976031.0,1003012.48,1,0
577,TRANSFER,149811.04,C8881126588,149811.04,0.0,C8068937413,0.0,0.0,1,0
431,TRANSFER,263679.97,C5490712825,263679.97,0.0,C3644855848,0.0,0.0,1,0
533,PAYMENT,18145.83,C6326315512,139082.68,120936.85,M2024708330,0.0,0.0,0,0
389,PAYMENT,1157.09,C1655595534,155933.17,154776.08,M7670226711,0.0,0.0,0,0
369,CASH_OUT,156633.96,C7800452629,156633.96,0.0,C1651615602,2766027.24,2922661.2,1,0
416,TRANSFER,324234.0,C7408282538,324234.0,0.0,C9787295317,0.0,0.0,1,0
210,CASH_OUT,270981.26,C9848913751,257768.29,0.0,C2182614962,2989776.0,3260757.26,0,0
383,PAYMENT,1389.03,C9514554475,123545.16,122156.13,M0671991229,0.0,0.0,0,0
688,PAYMENT,2605.12,C8715258882,32086.2,29481.08,M1668027641,0.0,0.0,0,0
150,CASH_OUT,102336.13,C1974333872,0.0,0.0,C1414633486,1000937.65,1103273.78,0,0
678,CASH_OUT,460435.55,C7748120116,0.0,0.0,C1517430207,2865153.84,3325589.39,0,0
204,CASH_OUT,22881.84,C7235035229,0.0,0.0,C2290558825,2776289.96,2799171.8,0,0
470,CASH_OUT,14282.51,C4086509065,14282.51,0.0,C5535346719,0.0,14282.51,1,0
326,CASH_OUT,9938.47,C7260426082,133487.29,123548.82,C5224893315,2753048.17,2762986.64,0,0
183,CASH_OUT,365922.19,C8978119627,0.0,0.0,C6785223063,1215289.54,1581211.73,0,0
593,CASH_IN,243764.64,C0868411185,273522.39,517287.03,C2278693361,119638.55,0.0,0,0
673,PAYMENT,744.36,C6443111843,177439.25,176694.89,M2348652307,0.0,0.0,0,0
707,CASH_IN,435144.51,C4452437638,2118613.78,2553758.29,C4893282718,1571831.23,1136686.72,0,0
511,PAYMENT,4347.52,C7486515160,73469.22,69121.7,M1422834033,0.0,0.0,0,0
484,CASH_OUT,65223.87,C0898680693,65223.87,0.0,C9543187491,1851954.11,1917177.98,1,0
576,TRANSFER,275894.54,C2811036242,275894.54,0.0,C8025840523,0.0,0.0,1,0
402,TRANSFER,1274514.65,C9000778101,1274514.65,0.0,C6068175922,0.0,0.0,1,0
20,TRANSFER,332225.45,C9799944492,332225.45,0.0,C7604174301,0.0,0.0,1,0
410,TRANSFER,57125.72,C3943753451,0.0,0.0,C0572390719,5771513.55,5828639.27,0,0
308,CASH_OUT,1097007.64,C4338617430,32263.69,0.0,C4855193586,1644714.01,2741721.65,0,0
609,PAYMENT,1371.2,C9868615715,159817.06,158445.86,M6139511590,0.0,0.0,0,0
87,CASH_OUT,373281.39,C3780816784,481958.44,108677.05,C7542173743,2731767.07,3105048.46,0,0
